work_order_id,ref_id_str,cantidad_lanzada,cantidad_final_ok,scrap_total,tiempo_total_min,primera_fase_ts,ultima_fase_ts,y_fabricacion_min,incidencias_duracion_total,scrap_rate,yield_ok,fabricacion_dias,incidencias_horas,duracion_min_por_ud,ops_count,ops_unique,duracion_ops_min,scrap_ops_total,op,dur_min_aplanado,dur_min_calibrado,dur_min_calibrar_fri,dur_min_curvado_cort,dur_min_curvar_corta,dur_min_entrada_de_d,dur_min_granallado,dur_min_normalizado,dur_min_rectificado,dur_min_sacar_entrad,dur_min_soldadura_re,dur_min_soldar_rebab,dur_min_tallado,dur_min_tallar,dur_min_templar_por,dur_min_temple_reven,dur_min_torneado,dur_min_aplanado_por_ud,dur_min_calibrado_por_ud,dur_min_calibrar_fri_por_ud,dur_min_curvado_cort_por_ud,dur_min_curvar_corta_por_ud,dur_min_entrada_de_d_por_ud,dur_min_granallado_por_ud,dur_min_normalizado_por_ud,dur_min_rectificado_por_ud,dur_min_sacar_entrad_por_ud,dur_min_soldadura_re_por_ud,dur_min_soldar_rebab_por_ud,dur_min_tallado_por_ud,dur_min_tallar_por_ud,dur_min_templar_por_por_ud,dur_min_temple_reven_por_ud,dur_min_torneado_por_ud,scrap_aplanado,scrap_calibrado,scrap_calibrar_fri,scrap_curvado_cort,scrap_curvar_corta,scrap_entrada_de_d,scrap_granallado,scrap_normalizado,scrap_rectificado,scrap_sacar_entrad,scrap_soldadura_re,scrap_soldar_rebab,scrap_tallado,scrap_tallar,scrap_templar_por,scrap_temple_reven,scrap_torneado
25/0182,124203,3111,3042,69,12405,2025-04-16 18:57:00,2025-05-05 21:02:00,27485,748,0.022179363548698167,0.9778206364513018,19.086805555555557,12.466666666666667,8.83477981356477,7,7,12405.0,69.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,836.0,,523.0,,,518.0,518.0,3253.0,,1026.0,,5731.0,,,,,,0.2687238829958213,,0.1681131468981035,,,0.16650594664095147,0.16650594664095147,1.0456444873031179,,0.32979749276759884,,1.8421729347476696,,,,,,0.0,,6.0,,,0.0,0.0,19.0,,0.0,,44.0,,,,
25/0183,124203,2439,2318,121,8259,2025-04-23 00:10:00,2025-05-12 13:52:00,28182,947,0.04961049610496105,0.950389503895039,19.570833333333333,15.783333333333333,11.554735547355474,7,7,8259.0,121.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,644.0,,458.0,,,217.0,250.0,2072.0,,1069.0,,3549.0,,,,,,0.26404264042640424,,0.1877818778187782,,,0.08897088970889709,0.1025010250102501,0.8495284952849529,,0.43829438294382944,,1.4551045510455105,,,,,,0.0,,0.0,,,0.0,0.0,19.0,,88.0,,14.0,,,,
25/0187,081602,2500,2452,48,9809,2025-04-23 11:34:00,2025-06-12 20:07:00,72513,757,0.0192,0.9808,50.35625,12.616666666666667,29.0052,7,7,9809.0,48.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,851.0,,414.0,,,825.0,1017.0,2038.0,,929.0,,3735.0,,,,,,0.3404,,0.1656,,,0.33,0.4068,0.8152,,0.3716,,1.494,,,,,,0.0,,0.0,,,0.0,0.0,19.0,,0.0,,29.0,,,,
25/0192,091177,2460,2403,57,5540,2025-04-24 05:53:00,2025-05-16 04:00:00,31567,715,0.023170731707317073,0.9768292682926829,21.92152777777778,11.916666666666666,12.832113821138211,7,7,5540.0,57.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,,,334.0,,,240.0,240.0,1527.0,,748.0,,1426.0,,,1025.0,,,,,0.13577235772357724,,,0.0975609756097561,0.0975609756097561,0.6207317073170732,,0.3040650406504065,,0.5796747967479675,,,0.4166666666666667,,,,,0.0,,,0.0,0.0,6.0,,2.0,,42.0,,,7.0,
25/0196,902081,1324,1297,27,12743,2025-04-29 19:27:00,2025-06-10 14:01:00,60154,3260,0.02039274924471299,0.979607250755287,41.77361111111111,54.333333333333336,45.433534743202415,9,9,12743.0,27.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > TEMPLE-REVEN > RECTIFICADO,,530.0,,326.0,,3235.0,246.0,246.0,2422.0,,737.0,,3279.0,,,1722.0,,,0.4003021148036254,,0.24622356495468278,,2.443353474320242,0.18580060422960726,0.18580060422960726,1.8293051359516617,,0.5566465256797583,,2.476586102719033,,,1.3006042296072509,,,0.0,,4.0,,3.0,0.0,0.0,4.0,,8.0,,3.0,,,5.0,
25/0199,031100,5700,5665,35,16998,2025-04-24 18:07:00,2025-05-08 11:10:00,19743,1310,0.0061403508771929825,0.993859649122807,13.710416666666667,21.833333333333332,3.4636842105263157,8,8,16998.0,35.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,737.0,,919.0,,3555.0,195.0,195.0,3400.0,,2066.0,,5931.0,,,,,,0.12929824561403508,,0.1612280701754386,,0.6236842105263158,0.034210526315789476,0.034210526315789476,0.5964912280701754,,0.3624561403508772,,1.0405263157894737,,,,,,0.0,,3.0,,4.0,0.0,0.0,25.0,,2.0,,1.0,,,,
25/0200 ST,031100,3062,3045,17,10491,2025-04-28 06:54:00,2025-05-09 15:42:00,16368,665,0.005551926845199217,0.9944480731548008,11.366666666666667,11.083333333333334,5.345525800130633,8,8,10491.0,17.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,434.0,,220.0,,1817.0,370.0,370.0,1712.0,,1913.0,,3655.0,,,,,,0.1417374265186153,,0.07184846505551927,,0.5934030045721751,0.12083605486610059,0.12083605486610059,0.5591116917047682,,0.6247550620509471,,1.1936642717178314,,,,,,0.0,,0.0,,1.0,0.0,0.0,13.0,,3.0,,0.0,,,,
25/0201,081602,3668,3582,86,12381,2025-04-25 12:44:00,2025-06-26 16:54:00,89530,1488,0.023446019629225736,0.9765539803707742,62.173611111111114,24.8,24.408396946564885,7,7,12381.0,86.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,1225.0,,623.0,,,456.0,457.0,2944.0,,2266.0,,4410.0,,,,,,0.33396946564885494,,0.16984732824427481,,,0.12431842966194111,0.12459105779716467,0.8026172300981461,,0.6177753544165758,,1.202290076335878,,,,,,0.0,,0.0,,,0.0,0.0,75.0,,7.0,,4.0,,,,
25/0202,086503,3153,3116,37,8841,2025-04-29 03:50:00,2025-05-14 11:40:00,22070,485,0.011734855692990803,0.9882651443070092,15.32638888888889,8.083333333333334,6.999682841738028,7,7,8841.0,37.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > RECTIFICADO,,412.0,,468.0,,,478.0,625.0,2610.0,,1130.0,,3118.0,,,,,,0.13066920393276246,,0.14843006660323502,,,0.15160164922296226,0.19822391373295276,0.8277830637488106,,0.35838883602917854,,0.9888994608309547,,,,,,0.0,,0.0,,,0.0,0.0,11.0,,6.0,,20.0,,,,
25/0206,091135,14215,14208,7,3896,2025-04-30 17:21:00,2025-06-13 02:51:00,62490,185,0.0004924375659514597,0.9995075624340486,43.395833333333336,3.0833333333333335,4.396060499472388,8,8,3896.0,7.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,290.0,,229.0,,,145.0,145.0,926.0,,517.0,,959.0,,,685.0,,,0.0204009848751319,,0.016109743228983467,,,0.01020049243756595,0.01020049243756595,0.06514245515300739,,0.03637003165670067,,0.06746394653534998,,,0.0481885332395357,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,2.0,,,5.0,
25/0216,081216,5713,5630,83,18906,2025-05-06 04:53:00,2025-05-16 13:34:00,14921,1793,0.01452826886049361,0.9854717311395064,10.361805555555556,29.883333333333333,2.611762646595484,7,7,18906.0,83.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,790.0,,791.0,,,747.0,749.0,5377.0,,2002.0,,8450.0,,,,,,0.13828111325048137,,0.13845615263434272,,,0.1307544197444425,0.13110449851216524,0.9411867670225801,,0.35042884649046036,,1.4790827936285664,,,,,,0.0,,7.0,,,0.0,0.0,62.0,,2.0,,12.0,,,,
25/0217,081303,3000,2926,74,8212,2025-05-05 12:59:00,2025-05-14 02:16:00,12317,935,0.024666666666666667,0.9753333333333334,8.553472222222222,15.583333333333334,4.105666666666667,7,7,8212.0,74.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,592.0,,387.0,,,460.0,460.0,2291.0,,1257.0,,2765.0,,,,,,0.19733333333333333,,0.129,,,0.15333333333333332,0.15333333333333332,0.7636666666666667,,0.419,,0.9216666666666666,,,,,,0.0,,12.0,,,0.0,0.0,55.0,,0.0,,7.0,,,,
25/0219 ST,081303,2072,2059,13,4817,2025-05-05 19:26:00,2025-05-15 08:38:00,13752,344,0.006274131274131274,0.9937258687258688,9.55,5.733333333333333,6.637065637065637,7,7,4817.0,13.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,242.0,,268.0,,,283.0,284.0,1344.0,,639.0,,1757.0,,,,,,0.1167953667953668,,0.12934362934362933,,,0.1365830115830116,0.13706563706563707,0.6486486486486487,,0.3083976833976834,,0.847972972972973,,,,,,0.0,,0.0,,,0.0,0.0,8.0,,2.0,,3.0,,,,
25/0220,081GJ1,3000,2978,22,9386,2025-05-08 07:18:00,2025-05-28 13:03:00,29145,1004,0.007333333333333333,0.9926666666666667,20.239583333333332,16.733333333333334,9.715,8,8,9386.0,22.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,1074.0,,379.0,,,351.0,352.0,1800.0,,1177.0,,2315.0,,,1938.0,,,0.358,,0.12633333333333333,,,0.117,0.11733333333333333,0.6,,0.3923333333333333,,0.7716666666666666,,,0.646,,,0.0,,2.0,,,0.0,0.0,6.0,,5.0,,0.0,,,9.0,
25/0224,190301,1272,1210,62,11122,2025-05-12 07:50:00,2025-07-03 05:59:00,74769,2045,0.04874213836477988,0.9512578616352201,51.922916666666666,34.083333333333336,58.780660377358494,10,10,11122.0,62.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > APLANADO > TALLADO > ENTRADA DE D > TEMPLE-REVEN > RECTIFICADO,397.0,461.0,,256.0,,2465.0,159.0,216.0,3076.0,,452.0,,2586.0,,,1054.0,,0.3121069182389937,0.36242138364779874,,0.20125786163522014,,1.9378930817610063,0.125,0.16981132075471697,2.4182389937106916,,0.3553459119496855,,2.0330188679245285,,,0.8286163522012578,,0.0,0.0,,0.0,,42.0,0.0,0.0,1.0,,5.0,,11.0,,,3.0,
25/0225,081906,3329,3279,50,12980,2025-05-07 16:51:00,2025-06-06 09:51:00,42780,1389,0.015019525382997898,0.9849804746170021,29.708333333333332,23.15,12.850705917693,7,7,12980.0,50.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,1064.0,,576.0,,,463.0,462.0,3377.0,,1230.0,,5808.0,,,,,,0.31961550015019524,,0.1730249324121358,,,0.13908080504656053,0.13878041453890058,1.014418744367678,,0.3694803244217483,,1.7446680684890357,,,,,,0.0,,0.0,,,0.0,0.0,33.0,,4.0,,13.0,,,,
25/0228,031100,7000,6916,84,21984,2025-05-08 14:13:00,2025-05-26 12:58:00,25845,1354,0.012,0.988,17.947916666666668,22.566666666666666,3.692142857142857,8,8,21984.0,84.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,900.0,,959.0,,4419.0,724.0,726.0,4080.0,,2476.0,,7700.0,,,,,,0.12857142857142856,,0.137,,0.6312857142857143,0.10342857142857143,0.10371428571428572,0.5828571428571429,,0.3537142857142857,,1.1,,,,,,0.0,,0.0,,2.0,0.0,0.0,31.0,,19.0,,32.0,,,,
25/0229 ST,031100,1669,1664,5,4784,2025-05-09 19:38:00,2025-05-21 16:24:00,17086,308,0.0029958058717795086,0.9970041941282205,11.865277777777777,5.133333333333334,10.237267825044936,8,8,4784.0,5.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,202.0,,235.0,,975.0,172.0,173.0,972.0,,461.0,,1594.0,,,,,,0.12103055721989216,,0.14080287597363692,,0.5841821449970042,0.1030557219892151,0.10365488316357101,0.5823846614739365,,0.2762133013780707,,0.9550629119233074,,,,,,0.0,,0.0,,0.0,0.0,0.0,5.0,,0.0,,0.0,,,,
25/0235,091177,2214,2206,8,5594,2025-05-13 21:54:00,2025-05-21 13:54:00,11040,334,0.0036133694670280035,0.996386630532972,7.666666666666667,5.566666666666666,4.986449864498645,8,8,5594.0,8.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,342.0,,315.0,,,240.0,240.0,1307.0,,671.0,,1495.0,,,984.0,,,0.15447154471544716,,0.14227642276422764,,,0.10840108401084012,0.10840108401084012,0.5903342366757001,,0.3030713640469738,,0.6752484191508582,,,0.4444444444444444,,,0.0,,2.0,,,0.0,0.0,4.0,,0.0,,0.0,,,2.0,
25/0236,081290,3000,2949,51,10569,2025-05-14 06:22:00,2025-05-30 22:00:00,23978,899,0.017,0.983,16.65138888888889,14.983333333333333,7.992666666666667,8,8,10569.0,51.0,CURVADO-CORT > SOLDADURA-RE > GRANALLADO > NORMALIZADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,551.0,,369.0,,3278.0,506.0,506.0,2036.0,,1023.0,,2300.0,,,,,,0.18366666666666667,,0.123,,1.0926666666666667,0.16866666666666666,0.16866666666666666,0.6786666666666666,,0.341,,0.7666666666666667,,,,,,0.0,,0.0,,16.0,0.0,0.0,29.0,,6.0,,0.0,,,,
25/0241,081290,3000,2945,55,11909,2025-05-14 12:31:00,2025-06-12 08:26:00,41515,1369,0.018333333333333333,0.9816666666666667,28.82986111111111,22.816666666666666,13.838333333333333,8,8,11909.0,55.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,476.0,,442.0,,3553.0,352.0,352.0,2060.0,,956.0,,3718.0,,,,,,0.15866666666666668,,0.14733333333333334,,1.1843333333333332,0.11733333333333333,0.11733333333333333,0.6866666666666666,,0.31866666666666665,,1.2393333333333334,,,,,,0.0,,0.0,,10.0,0.0,0.0,26.0,,8.0,,11.0,,,,
25/0244,081303,5107,5033,74,11713,2025-05-15 11:09:00,2025-05-23 19:12:00,12003,1062,0.01448991580184061,0.9855100841981594,8.335416666666667,17.7,2.3503035049931467,7,7,11713.0,74.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > RECTIFICADO,,689.0,,599.0,,,596.0,596.0,2945.0,,2085.0,,4203.0,,,,,,0.13491286469551597,,0.11728999412570981,,,0.11670256510671627,0.11670256510671627,0.5766594869786568,,0.4082631682005091,,0.8229880556099471,,,,,,0.0,,0.0,,,0.0,0.0,27.0,,6.0,,41.0,,,,
25/0262,091232,4469,4406,63,12732,2025-05-27 06:01:00,2025-06-04 21:08:00,12427,1026,0.014097113448198702,0.9859028865518012,8.629861111111111,17.1,2.780711568583576,8,8,12732.0,63.0,CURVADO-CORT > SOLDADURA-RE > CALIBRADO > GRANALLADO > NORMALIZADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,762.0,,606.0,,,485.0,658.0,2828.0,,1627.0,,3194.0,,,2572.0,,,0.1705079436115462,,0.1356008055493399,,,0.10852539718057731,0.147236518236742,0.6328037592302529,,0.36406354889236964,,0.7147012754531215,,,0.5755202506153502,,,0.0,,2.0,,,0.0,0.0,5.0,,26.0,,24.0,,,6.0,
25/0265,091177,3000,2950,50,8582,2025-05-26 11:28:00,2025-07-08 10:40:00,61872,1013,0.016666666666666666,0.9833333333333333,42.96666666666667,16.883333333333333,20.624,8,8,8582.0,50.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,377.0,,519.0,,,365.0,365.0,2215.0,,1095.0,,2140.0,,,1506.0,,,0.12566666666666668,,0.173,,,0.12166666666666667,0.12166666666666667,0.7383333333333333,,0.365,,0.7133333333333334,,,0.502,,,0.0,,1.0,,,0.0,0.0,2.0,,10.0,,29.0,,,8.0,
25/0270,091177,3000,2961,39,8287,2025-05-28 16:01:00,2025-06-10 04:14:00,18013,581,0.013,0.987,12.509027777777778,9.683333333333334,6.004333333333333,8,8,8287.0,39.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > TEMPLE-REVEN > RECTIFICADO,,439.0,,559.0,,,315.0,396.0,2370.0,,1114.0,,1710.0,,,1384.0,,,0.14633333333333334,,0.18633333333333332,,,0.105,0.132,0.79,,0.37133333333333335,,0.57,,,0.4613333333333333,,,0.0,,21.0,,,0.0,0.0,6.0,,3.0,,4.0,,,5.0,
25/0276,031100,9200,9148,52,26656,2025-05-29 10:28:00,2025-06-05 09:19:00,10011,867,0.005652173913043478,0.9943478260869565,6.952083333333333,14.45,1.0881521739130435,8,8,26656.0,52.0,CURVADO-CORT > SOLDADURA-RE > NORMALIZADO > GRANALLADO > CALIBRADO > TALLADO > ENTRADA DE D > RECTIFICADO,,1352.0,,1019.0,,5701.0,917.0,918.0,5194.0,,2717.0,,8838.0,,,,,,0.14695652173913043,,0.11076086956521738,,0.6196739130434783,0.09967391304347827,0.09978260869565217,0.5645652173913044,,0.29532608695652174,,0.9606521739130435,,,,,,0.0,,4.0,,1.0,0.0,0.0,38.0,,3.0,,6.0,,,,
